VIN,Machines,Date,Time,Production Date,Measurement Type,Measurement,High Spec,Low Spec,Styles,Problem,Description,Result,Status,Model,Model Year,I_PRODCT_TAG,Vacuum Decay,Vacuum,Leak Chk,Stabilize,Stroke 2,Stroke 1,Pick-Up
1C6SRFFTXLN274419,S1    ,2/6/2020,10:07 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42612952,0.03,15.59,0.013,0.021,4.56,3.103,0.774
1C6SRFFTXLN274517,S1    ,2/8/2020,2:03 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42623744,0.06,15.75,0.017,0.041,4.637,3.141,0.948
1C6SRFFTXLN275635,S1    ,2/4/2020,2:14 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42592824,0.05,15.73,0.012,0.021,4.255,2.805,0.959
1C6SRFFTXLN275781,S1    ,2/5/2020,1:24 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42585067,0.05,15.89,0.013,0.021,4.282,2.811,1.04
1C6SRFFTXLN276672,S1    ,2/7/2020,2:18 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42617381,0.06,15.36,0.019,0.081,4.543,2.795,0.789
1C6SRFFTXLN276767,S1    ,2/8/2020,8:45 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,26689000,0.05,15.8,0.018,0.041,4.442,2.979,0.831
1C6SRFFTXLN276770,S1    ,2/8/2020,8:29 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,26688440,0.04,15.8,0.018,0.04,4.467,3.062,0.803
1C6SRFFTXLN277157,S1    ,2/6/2020,2:09 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42612853,0.04,15.53,0.013,0.02,4.509,3.079,0.688
1C6SRFFTXLN278597,S1    ,2/3/2020,8:37 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6H98,2020,42447235,0.03,15.19,0.014,0.019,4.267,2.946,0.947
1C6SRFFTXLN278955,S1    ,2/4/2020,3:21 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6H98,2020,42594481,0.06,15.75,0.156,0.024,4.254,2.827,0.979
1C6SRFFTXLN279183,S1    ,2/4/2020,10:56 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42595702,0.06,15.62,0.012,0.021,4.471,3.009,0.879
1C6SRFFTXLN282391,S1    ,2/5/2020,11:56 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42603928,0.04,15.78,0.012,0.019,4.484,3.019,0.789
1C6SRFFTXLN282410,S1    ,2/6/2020,6:12 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6H98,2020,42611053,0.05,15.69,0.014,0.019,4.545,3.14,0.876
1C6SRFFTXLN282715,S1    ,2/5/2020,9:18 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42601492,0.04,15.86,0.011,0.018,4.457,3.113,0.913
1C6SRFFTXLN282746,S1    ,2/8/2020,8:58 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42623181,0.05,15.66,0.018,0.066,4.567,2.746,0.875
1C6SRFFTXLN282777,S1    ,2/8/2020,3:12 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,26687046,0.05,15.78,0.016,0.039,4.567,3.128,0.853
1C6SRFFTXLN282813,S1    ,2/8/2020,12:37 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42627919,0.05,15.79,0.017,0.042,4.579,3.123,0.851
1C6SRFFTXLN282908,S1    ,2/8/2020,1:25 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42625509,0.05,15.83,0.015,0.037,4.538,3.075,0.88
1C6SRFFTXLN283301,S1    ,2/8/2020,6:32 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,26688903,0.04,15.7,0.018,0.04,4.541,3.057,0.736
1C6SRFFTXLN283492,S1    ,2/7/2020,12:52 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42638593,0.06,15.49,0.014,0.02,4.481,3.155,0.849
1C6SRFFTXLN283735,S1    ,2/10/2020,8:11 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,G7,DT6H98,2020,26696468,0.05,15.64,0.017,0.041,4.558,3.103,0.835
1C6SRFFTXLN283900,S1    ,2/8/2020,1:42 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42625368,0.05,15.73,0.016,0.04,4.591,3.104,0.775
1C6SRFFTXLN283931,S1    ,2/5/2020,10:06 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42605154,0.04,15.8,0.012,0.021,4.472,2.937,0.813
1C6SRFFTXLN284190,S1    ,2/5/2020,10:26 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42603183,0.04,15.79,0.013,0.022,4.544,3.072,0.84
1C6SRFFTXLN284240,S1    ,2/8/2020,8:16 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42624528,0.05,15.75,0.017,0.045,4.516,2.969,0.871
1C6SRFFTXLN285484,S1    ,2/4/2020,10:04 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42590844,0.04,15.33,0.01,0.02,4.311,2.974,0.989
1C6SRFFTXLN285534,S1    ,2/5/2020,2:23 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42598284,0.05,15.78,0.012,0.019,4.315,2.911,0.866
1C6SRFFTXLN285758,S1    ,2/5/2020,8:54 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42602284,0.04,15.82,0.016,0.019,4.539,3.089,0.822
1C6SRFFTXLN286277,S1    ,2/4/2020,7:21 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42595116,0.05,15.78,0.013,0.019,4.379,2.955,0.884
1C6SRFFTXLN290717,S1    ,2/5/2020,1:56 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42595041,0.05,15.78,0.013,0.021,4.262,2.835,0.743
1C6SRFFTXLN292838,S1    ,2/3/2020,4:53 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42456079,0.05,15.17,0.014,0.023,4.282,2.905,0.899
1C6SRFFTXLN294220,S1    ,2/7/2020,7:47 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42633347,0.07,15.35,0.018,0.093,4.488,2.777,0.784
1C6SRFFTXLN295576,S1    ,2/8/2020,10:52 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IG,DT6H98,2020,42623017,0.04,15.73,0.016,0.038,4.457,3.007,0.742
1C6SRFFTXLN295612,S1    ,2/8/2020,5:12 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JS,DT6H98,2020,26687145,0.05,15.87,0.016,0.038,4.546,3.091,0.805
1C6SRFFTXLN295657,S1    ,2/8/2020,6:02 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JS,DT6H98,2020,42629121,0.03,15.69,0.018,0.044,4.588,3.111,0.755
1C6SRFFTXLN295660,S1    ,2/10/2020,7:49 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,G9,DT6H98,2020,26695270,0.03,15.74,0.015,0.039,4.542,3.107,0.826
1C6SRFFTXLN296338,S1    ,2/8/2020,8:21 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6H98,2020,42622639,0.05,15.73,0.017,0.048,4.436,2.837,0.852
1C6SRFFTXLN296484,S1    ,2/6/2020,3:20 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6H98,2020,42633842,0.03,15.5,0.012,0.019,4.401,3.057,0.836
1C6SRFFTXLN296498,S1    ,2/6/2020,6:40 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42635748,0.05,15.53,0.014,0.019,4.838,3.366,0.945
1C6SRFFTXLN296503,S1    ,2/6/2020,7:58 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42636720,0.04,15.53,0.013,0.02,4.437,3.056,0.868
1C6SRFFTXLN296744,S1    ,2/7/2020,6:01 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42641522,0.05,15.48,0.013,0.019,4.538,3.093,0.774
1C6SRFFTXLN296775,S1    ,2/8/2020,1:50 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42622092,0.05,15.74,0.015,0.036,4.444,3.062,0.952
1C6SRFFTXLN296937,S1    ,2/7/2020,10:01 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42645291,0.04,15.47,0.015,0.028,4.477,2.745,0.841
1C6SRFFTXLN296999,S1    ,2/7/2020,9:56 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42645713,0.04,15.57,0.014,0.029,4.458,2.738,0.858
1C6SRFFTXLN297067,S1    ,2/7/2020,1:32 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42616417,0.04,15.47,0.016,0.079,4.364,2.648,0.804
1C6SRFFTXLN297750,S1    ,2/7/2020,12:17 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42636753,0.04,15.51,0.013,0.02,4.414,2.987,0.798
1C6SRFFTXLN298784,S1    ,2/8/2020,2:20 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6H98,2020,42624650,0.05,15.59,0.017,0.038,4.619,3.151,0.785
1C6SRFFTXLN299093,S1    ,2/10/2020,8:19 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,G5,DT6H98,2020,26693325,0.06,15.72,0.016,0.038,4.406,2.964,0.911
1C6SRFHT0LN274345,S1    ,2/5/2020,9:38 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,42603449,0.03,15.78,0.013,0.02,4.628,3.195,0.9
1C6SRFHT0LN282347,S1    ,2/5/2020,7:57 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42599423,0.04,15.74,0.013,0.019,4.545,3.09,0.831
1C6SRFHT0LN282770,S1    ,2/6/2020,8:15 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42614446,0.04,15.67,0.013,0.02,4.641,3.292,0.896
1C6SRFHT0LN283031,S1    ,2/6/2020,7:27 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42613067,0.04,15.57,0.013,0.019,4.622,3.2,0.732
1C6SRFHT0LN284177,S1    ,2/6/2020,12:27 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42612267,0.05,15.59,0.01,0.02,4.627,3.283,0.882
1C6SRFHT0LN284230,S1    ,2/6/2020,5:26 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42611392,0.04,15.61,0.015,0.022,4.61,3.194,0.837
1C6SRFHT0LN284695,S1    ,2/5/2020,7:00 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42607853,0.06,15.59,0.012,0.021,4.593,3.224,0.841
1C6SRFHT0LN285779,S1    ,2/6/2020,2:46 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42609644,0.04,15.57,0.012,0.022,4.6,3.258,0.849
1C6SRFHT0LN286138,S1    ,2/9/2020,12:39 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,26692392,0.04,15.76,0.018,0.041,4.59,3.083,0.914
1C6SRFHT0LN286480,S1    ,2/5/2020,1:05 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42596593,0.04,15.78,0.013,0.02,4.373,2.929,0.938
1C6SRFHT0LN286558,S1    ,2/4/2020,8:47 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42596361,0.04,15.68,0.014,0.021,4.368,2.956,0.923
1C6SRFHT0LN286737,S1    ,2/4/2020,10:27 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42588731,0.05,15.63,0.008,0.021,4.385,2.963,0.938
1C6SRFHT0LN286902,S1    ,2/6/2020,9:52 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42631606,0.03,15.62,0.013,0.02,4.671,3.288,0.762
1C6SRFHT0LN287564,S1    ,2/5/2020,1:03 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42598599,0.04,15.71,0.012,0.02,4.319,2.872,0.818
1C6SRFHT0LN287869,S1    ,2/3/2020,7:38 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42457259,0.03,15.08,0.014,0.02,4.314,2.983,0.991
1C6SRFHT0LN288052,S1    ,2/3/2020,7:16 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6M98,2020,42457655,,14.93,,,,,
1C6SRFHT0LN288343,S1    ,2/5/2020,11:24 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42612887,0.05,15.5,0.013,0.022,4.522,3.147,0.75
1C6SRFHT0LN288391,S1    ,2/5/2020,9:30 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42609115,0.05,15.6,0.012,0.02,4.621,3.211,0.89
1C6SRFHT0LN288424,S1    ,2/10/2020,8:02 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,G9,DT6M98,2020,26695619,0.05,15.61,0.017,0.047,4.572,3.105,0.716
1C6SRFHT0LN290125,S1    ,2/4/2020,2:25 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42586784,0.04,15.08,0.011,0.021,4.239,2.882,0.935
1C6SRFHT0LN291016,S1    ,2/6/2020,10:19 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42630996,0.04,15.61,0.012,0.018,4.598,3.223,0.828
1C6SRFHT0LN291503,S1    ,2/6/2020,10:08 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6M98,2020,42632018,,,,,,,
1C6SRFHT0LN291503,S1    ,2/6/2020,10:09 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42632018,0.04,15.62,0.01,0.019,4.617,3.192,0.818
1C6SRFHT0LN294420,S1    ,2/7/2020,10:51 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42644658,0.06,15.26,0.019,0.113,4.68,2.845,0.9
1C6SRFHT0LN294479,S1    ,2/7/2020,8:57 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IC,DT6M98,2020,42640813,0.04,15.43,0.016,0.037,4.624,2.799,0.82
1C6SRFHT0LN301950,S1    ,2/10/2020,6:53 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IR,DT6M98,2020,26691170,0.04,15.65,0.016,0.039,4.532,3.134,0.893
1C6SRFHT1LN283281,S1    ,2/6/2020,7:14 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6M98,2020,42613380,,,,,,,
1C6SRFHT1LN284303,S1    ,2/4/2020,8:40 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42596163,0.04,15.65,0.013,0.022,4.477,3.001,0.751
1C6SRFHT1LN284687,S1    ,2/4/2020,6:29 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42586693,0.04,15.18,0.011,0.019,4.231,2.897,1.04
1C6SRFHT1LN285578,S1    ,2/5/2020,9:03 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42609321,0.05,15.72,0.013,0.021,4.476,3.118,0.919
1C6SRFHT1LN286312,S1    ,2/5/2020,6:22 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42601914,0.04,15.72,0.013,0.021,4.683,3.274,0.806
1C6SRFHT1LN287198,S1    ,2/6/2020,9:30 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42630947,0.04,15.54,0.012,0.02,4.61,3.136,0.718
1C6SRFHT1LN287489,S1    ,2/5/2020,6:32 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42607580,0.04,15.6,0.012,0.02,4.441,3.051,0.855
1C6SRFHT1LN287900,S1    ,2/5/2020,11:47 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42609578,0.04,15.47,0.013,0.02,4.745,3.35,0.802
1C6SRFHT1LN288755,S1    ,2/4/2020,9:00 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42588442,0.05,15.14,0.012,0.02,4.291,2.914,0.991
1C6SRFHT1LN289517,S1    ,2/4/2020,11:14 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42597260,0.05,15.73,0.012,0.022,4.459,3.052,0.921
1C6SRFHT1LN294359,S1    ,2/7/2020,12:00 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,42643700,0.04,15.44,0.012,0.022,4.654,3.213,0.744
1C6SRFHT1LN298976,S1    ,2/7/2020,2:31 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,I7,DT6M98,2020,42640417,0.05,15.43,0.013,0.022,4.638,3.251,0.789
1C6SRFHT2LN262889,S1    ,2/4/2020,10:25 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42597013,0.05,15.67,0.015,0.022,4.388,2.976,0.885
1C6SRFHT2LN275965,S1    ,2/7/2020,12:10 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42639823,0.05,15.48,0.013,0.02,4.427,3.041,0.801
1C6SRFHT2LN282768,S1    ,2/4/2020,8:42 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42595371,0.05,15.67,0.011,0.019,4.428,2.97,0.971
1C6SRFHT2LN283015,S1    ,2/3/2020,10:28 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42459305,0.04,15.05,0.014,0.021,4.267,2.938,0.858
1C6SRFHT2LN283645,S1    ,2/4/2020,10:54 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42596478,0.04,15.59,0.014,0.022,4.5,3.042,0.823
1C6SRFHT2LN285556,S1    ,2/6/2020,1:45 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IE,DT6M98,2020,42608240,0.05,15.44,0.015,0.021,4.751,3.384,0.783
1C6SRFHT2LN286125,S1    ,2/5/2020,8:48 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42599803,0.06,15.84,0.013,0.021,4.595,3.156,0.859
1C6SRFHT2LN286934,S1    ,2/5/2020,7:50 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42602060,0.05,15.89,0.013,0.02,4.56,3.142,0.993
1C6SRFHT2LN286979,S1    ,2/6/2020,5:43 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42613109,0.05,15.64,0.009,0.021,4.525,3.218,0.825
1C6SRFHT2LN287033,S1    ,2/4/2020,6:24 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42585653,0.04,15.21,0.015,0.019,4.303,2.898,1.032
1C6SRFHT2LN287811,S1    ,2/5/2020,12:28 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42597930,0.04,15.73,0.013,0.021,4.525,3.063,0.866
1C6SRFHT2LN288344,S1    ,2/5/2020,6:25 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42601799,0.06,15.85,0.013,0.024,4.529,3.118,0.978
1C6SRFHT2LN288814,S1    ,2/7/2020,12:24 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,42646521,0.04,15.44,0.018,0.04,4.562,2.819,0.793
1C6SRFHT2LN293236,S1    ,2/4/2020,11:38 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42589457,0.04,15.69,0.011,0.021,4.302,2.867,0.963
